record,apuntador,fecha,transecto,direcion,placa,x_m,y_m,x_coord,y_coord,species,species_2,circ_cm,y04,y05,y06,y07,y08,y09,y10,y11,y12,y13,y14,y15,y16,sampled,
2087,jorge,16-Jun-04,8,d,2093,174,2.9,174,152.9,Conostegia xalapensis,Conastegia_xalapensis,67.1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1980,jorge,16-Jun-04,8,d,1986,211.5,3.6,211.5,153.6,Conostegia xalapensis,Conastegia_xalapensis,57.2,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2040,jorge,16-Jun-04,8,d,2046,14.2,3.9,14.2,153.9,Conostegia xalapensis,Conastegia_xalapensis,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
1931,jorge,16-Jun-04,8,d,1937,314.4,4.8,314.4,154.8,Conostegia xalapensis,Conastegia_xalapensis,49.2,0,0,0,0,0,1,2,3,4,5,6,7,0,no,
2037,jorge,16-Jun-04,8,d,2043,26.5,5.8,26.5,155.8,Conostegia xalapensis,Conastegia_xalapensis,16.2,0,0,0,0,0,0,0,0,1,2,3,4,5,no,
2035,jorge,16-Jun-04,8,d,2041,27.6,5.9,27.6,155.9,Conostegia xalapensis,Conastegia_xalapensis,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Sep-07,8,d,n-203,204,6,204,156,Conostegia xalapensis,Conastegia_xalapensis,17,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Sep-07,8,d,n-211,62,6,62,156,Conostegia xalapensis,Conastegia_xalapensis,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,12-Mar-10,8,d,nn-161,46,6,46,156,Conostegia xalapensis,Conastegia_xalapensis,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,18 de abril 2012,33,d,n-2202,26,6,-26,156,conostegia xalapensis,Conastegia_xalapensis,21.2,0,0,0,0,0,0,0,0,0,1,0,0,1,no,
no_rec,gus,1-Sep-07,8,d,n-216,44.5,6.6,44.5,156.6,Conostegia xalapensis,Conastegia_xalapensis,25.4,0,0,0,0,0,0,0,0,0,1,2,3,0,no,
no_rec,gus,1-Sep-07,8,d,n-212,58.5,7.5,58.5,157.5,Conostegia xalapensis,Conastegia_xalapensis,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Sep-07,8,d,n-213,58,7.8,58,157.8,Conostegia xalapensis,Conastegia_xalapensis,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Sep-07,8,d,n-209,60.7,8.5,60.7,158.5,Conostegia xalapensis,Conastegia_xalapensis,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Sep-07,8,d,n-217,37.5,8.5,37.5,158.5,Conostegia xalapensis,Conastegia_xalapensis,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Sep-07,8,d,n-210,59.5,9.5,59.5,159.5,Conostegia xalapensis,Conastegia_xalapensis,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7436,jorge,1 septiembre 2004,33,d,7531,25.7,9.7,-25.7,159.7,conostegia xalapensis,Conastegia_xalapensis,26.1,0,0,0,0,0,0,0,0,0,1,2,3,4,no,
no_rec,gus,1-Sep-07,8,d,n-208,60,10,60,160,Conostegia xalapensis,Conastegia_xalapensis,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2120,jorge,21 junio 2004,9,i,2168,60,9.4,60,160.6,Conostegia xalapensis,Conastegia_xalapensis,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2121,jorge,21 junio 2004,9,i,2119,60,8.8,60,161.2,Conostegia xalapensis,Conastegia_xalapensis,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2123,jorge,21 junio 2004,9,i,2170,68.8,8.2,68.8,161.8,Conostegia xalapensis,Conastegia_xalapensis,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2103,jorge,21 junio 2004,9,i,2109,2.5,8.1,2.5,161.9,Conostegia xalapensis,Conastegia_xalapensis,18,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7570,jorge,7 septiembre 2004,34,i,7491,34.8,8,-34.8,162,Conostegia xalapensis,Conastegia_xalapensis,18,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2117,jorge,21 junio 2004,9,i,2117,56.5,7.3,56.5,162.7,Conostegia xalapensis,Conastegia_xalapensis,10,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2126,jorge,21 junio 2004,9,i,2121,78,0.9,78,169.1,Conostegia xalapensis,Conastegia_xalapensis,78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2115,jorge,21 junio 2004,9,i,2165,54.4,0.3,54.4,169.7,Conostegia xalapensis,Conastegia_xalapensis,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7555,jorge,7 septiembre 2004,34,d,7587,11.5,0.6,-11.5,170.6,Conostegia xalapensis,Conastegia_xalapensis,28,1,2,3,0,1,2,3,4,5,6,7,0,0,no,
2257,jorge,21 junio 2004,9,d,2240,211.1,3.3,211.1,173.3,Conostegia xalapensis,Conastegia_xalapensis,46.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2140,jorge,21 junio 2004,9,d,2180,50.6,4.1,50.6,174.1,Conostegia xalapensis,Conastegia_xalapensis,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2146,jorge,21 junio 2004,9,d,2184,44.7,4.4,44.7,174.4,Conostegia xalapensis,Conastegia_xalapensis,17.8,0,0,0,0,0,0,0,0,1,2,3,4,5,no,
7613,jorge,7 septiembre 2004,34,d,7618,141.4,5.2,-141.4,175.2,Conostegia xalapensis,Conastegia_xalapensis,41.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2141,jorge,21 junio 2004,9,d,2181,50.6,5.4,50.6,175.4,Conostegia xalapensis,Conastegia_xalapensis,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Sep-07,10,i,n-262,52.5,9.8,52.5,180.2,Conostegia xalapensis,Conastegia_xalapensis,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2501,jorge,22 junio 2004,10,i,2553,193.8,9,193.8,181,Conostegia xalapensis,Conastegia_xalapensis,94,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,17-Mar-10,10,i,nn-193,343,6,343,184,Conostegia xalapensis,Conastegia_xalapensis,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7724,jorge,7 septiembre 2004,35,i,7768,164.1,5.1,-164.1,184.9,Conostegia xalapensis,Conastegia_xalapensis,83,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7665,jorge,7 septiembre 2004,35,i,7738,26.5,4.6,-26.5,185.4,Conostegia xalapensis,Conastegia_xalapensis,12,0,0,0,0,0,0,0,1,2,3,4,5,6,yes,
2567,jorge,22 junio 2004,10,i,2540,51,4.3,51,185.7,Conostegia xalapensis,Conastegia_xalapensis,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,17-Mar-10,10,i,nn-195,80,3,80,187,Conostegia xalapensis,Conastegia_xalapensis,20.3,0,0,0,0,0,0,0,0,0,0,1,0,0,no,
no_rec,gus,1-Sep-07,10,i,n-260,52.5,2,52.5,188,Conostegia xalapensis,Conastegia_xalapensis,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2563,jorge,22 junio 2004,10,i,2583,54,0.6,54,189.4,Conostegia xalapensis,Conastegia_xalapensis,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2564,jorge,22 junio 2004,10,i,2584,52.7,0,52.7,190,Conostegia xalapensis,Conastegia_xalapensis,15,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7703,jorge,7 septiembre 2004,35,d,7661,102.1,0.5,-102.1,190.5,Conostegia xalapensis,Conastegia_xalapensis,13,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2617,jorge,22 junio 2004,10,d,2660,51.7,0.7,51.7,190.7,Conostegia xalapensis,Conastegia_xalapensis,14,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Sep-07,10,d,n-261,50.3,1.3,50.3,191.3,Conostegia xalapensis,Conastegia_xalapensis,12.23,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2473,jorge,22 junio 2004,10,d,2442,206.5,1.7,206.5,191.7,Conostegia xalapensis,Conastegia_xalapensis,92,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Sep-07,10,d,n-263,95.5,2,95.5,192,Conostegia xalapensis,Conastegia_xalapensis,30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2604,jorge,22 junio 2004,10,d,2658,50.6,2.6,50.6,192.6,Conostegia xalapensis,Conastegia_xalapensis,11,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2615,jorge,22 junio 2004,10,d,2665,52,2.6,52,192.6,Conostegia xalapensis,Conastegia_xalapensis,10,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2613,jorge,22 junio 2004,10,d,2664,51.9,2.9,51.9,192.9,Conostegia xalapensis,Conastegia_xalapensis,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2619,jorge,22 junio 2004,10,d,2666,53,3.1,53,193.1,Conostegia xalapensis,Conastegia_xalapensis,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2621,jorge,22 junio 2004,10,d,2667,53.7,3.2,53.7,193.2,Conostegia xalapensis,Conastegia_xalapensis,14,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2623,jorge,22 junio 2004,10,d,2668,53.4,4.1,53.4,194.1,Conostegia xalapensis,Conastegia_xalapensis,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2630,jorge,22 junio 2004,10,d,2673,61.2,4.2,61.2,194.2,Conostegia xalapensis,Conastegia_xalapensis,12.5,0,1,2,0,0,0,1,0,1,2,0,0,0,no,
2618,jorge,22 junio 2004,10,d,2609,52.4,4.7,52.4,194.7,Conostegia xalapensis,Conastegia_xalapensis,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,17-Mar-10,10,d,nn-200,50,6.7,50,196.7,Conostegia xalapensis,Conastegia_xalapensis,18,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2624,jorge,22 junio 2004,10,d,2618,54,7.1,54,197.1,Conostegia xalapensis,Conastegia_xalapensis,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2612,jorge,22 junio 2004,10,d,2608,51.1,7.9,51.1,197.9,Conostegia xalapensis,Conastegia_xalapensis,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,16-Feb-12,10,d,n-2041,50,8,50,198,Conostegia xalapensis,Conastegia_xalapensis,17,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2614,jorge,22 junio 2004,10,d,2611,51.2,8.3,51.2,198.3,Conostegia xalapensis,Conastegia_xalapensis,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2620,jorge,22 junio 2004,10,d,2620,52.5,8.4,52.5,198.4,Conostegia xalapensis,Conastegia_xalapensis,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2625,jorge,22 junio 2004,10,d,2617,54.8,8.8,54.8,198.8,Conostegia xalapensis,Conastegia_xalapensis,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2543,jorge,22 junio 2004,10,d,2527,161.5,8.9,161.5,198.9,Conostegia xalapensis,Conastegia_xalapensis,33.2,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2616,jorge,22 junio 2004,10,d,2610,51.6,9.5,51.6,199.5,Conostegia xalapensis,Conastegia_xalapensis,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2622,jorge,22 junio 2004,10,d,2619,52.3,10,52.3,200,Conostegia xalapensis,Conastegia_xalapensis,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2779,jorge,23 junio 04,11,i,2799,234,9.5,234,200.5,Conostegia xalapensis,Conastegia_xalapensis,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2686,jorge,23 junio 04,11,i,2703,61.6,9.4,61.6,200.6,Conostegia xalapensis,Conastegia_xalapensis,23,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2676,jorge,23 junio 04,11,i,2633,43.5,9.2,43.5,200.8,Conostegia xalapensis,Conastegia_xalapensis,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2875,jorge,23 junio 04,11,i,2883,413.6,9.1,413.6,200.9,Conostegia xalapensis,Conastegia_xalapensis,40.4,0,0,0,0,0,0,0,1,2,3,0,0,0,no,
2663,jorge,23 junio 04,11,i,2621,34,8.1,34,201.9,Conostegia xalapensis,Conastegia_xalapensis,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2735,jorge,23 junio 04,11,i,2770,155,8.1,155,201.9,Conostegia xalapensis,Conastegia_xalapensis,86.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2680,jorge,23 junio 04,11,i,2643,49,7.8,49,202.2,Conostegia xalapensis,Conastegia_xalapensis,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2824,jorge,23 junio 04,11,i,2828,313,7.5,313,202.5,Conostegia xalapensis,Conastegia_xalapensis,36.1,0,0,0,0,0,0,0,0,0,0,0,0,1,no,
2685,jorge,23 junio 04,11,i,2702,61,7.4,61,202.6,Conostegia xalapensis,Conastegia_xalapensis,14.5,0,0,0,0,0,0,0,0,1,0,0,0,0,no,
2661,jorge,23 junio 04,11,i,2691,32.4,7.1,32.4,202.9,Conostegia xalapensis,Conastegia_xalapensis,13,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2662,jorge,23 junio 04,11,i,2692,32.5,6.7,32.5,203.3,Conostegia xalapensis,Conastegia_xalapensis,15,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2690,jorge,23 junio 04,11,i,2705,68.6,6.4,68.6,203.6,Conostegia xalapensis,Conastegia_xalapensis,42.5,1,2,0,0,0,0,0,0,0,1,0,0,0,no,
2669,jorge,23 junio 04,11,i,2695,36,6,36,204,Conostegia xalapensis,Conastegia_xalapensis,20,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Sep-07,11,i,n-285,34.5,6,34.5,204,Conostegia xalapensis,Conastegia_xalapensis,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,21 de abril 2010,36,i,nn-538,192,6,-192,204,conostegia xalapensis,Conastegia_xalapensis,27,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2656,jorge,23 junio 04,11,i,2624,28,5.4,28,204.6,Conostegia xalapensis,Conastegia_xalapensis,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2653,jorge,23 junio 04,11,i,2687,25.7,4.5,25.7,205.5,Conostegia xalapensis,Conastegia_xalapensis,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,18-Mar-10,11,i,nn-216,438,4.5,438,205.5,Conostegia xalapensis,Conastegia_xalapensis,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2688,jorge,23 junio 04,11,i,2640,66.8,4,66.8,206,Conostegia xalapensis,Conastegia_xalapensis,45.2,0,1,0,0,0,0,0,0,0,0,0,0,0,no,
2637,jorge,23 junio 04,11,i,2676,8.8,1.7,8.8,208.3,Conostegia xalapensis,Conastegia_xalapensis,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2886,jorge,23 junio 04,11,i,2894,472.1,1.5,472.1,208.5,Conostegia xalapensis,Conastegia_xalapensis,32.3,0,0,1,2,3,4,5,6,7,8,9,10,11,yes,
2641,jorge,23 junio 04,11,i,2678,14.2,0.5,14.2,209.5,Conostegia xalapensis,Conastegia_xalapensis,16,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,18-Mar-10,11,d,nn-220,458,0.5,458,210.5,Conostegia xalapensis,Conastegia_xalapensis,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Sep-07,11,d,n-302,497,2,497,212,Conostegia xalapensis,Conastegia_xalapensis,17.3,0,0,0,0,0,0,0,0,0,0,0,0,1,no,
no_rec,gus,1-Sep-07,11,d,n-303,498.5,2.5,498.5,212.5,Conostegia xalapensis,Conastegia_xalapensis,11,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7765,jorge,9 septiembre 2004,36,d,7698,9.8,2.6,-9.8,212.6,Conostegia xalapensis,Conastegia_xalapensis,15,0,0,0,0,0,0,0,0,0,0,0,1,0,no,
no_rec,gus,18-Mar-10,11,d,nn-202,8,4,8,214,Conostegia xalapensis,Conastegia_xalapensis,20,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2752,jorge,23 junio 04,11,d,2731,145.5,6.6,145.5,216.6,Conostegia xalapensis,Conastegia_xalapensis,16,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Sep-07,11,d,n-284,5,7,5,217,Conostegia xalapensis,Conastegia_xalapensis,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,18-Mar-10,11,d,nn-222,464,7,464,217,Conostegia xalapensis,Conastegia_xalapensis,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2902,jorge,23 junio 04,11,d,2910,463,7.2,463,217.2,Conostegia xalapensis,Conastegia_xalapensis,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2901,jorge,23 junio 04,11,d,2909,464,7.7,464,217.7,Conostegia xalapensis,Conastegia_xalapensis,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,22-Feb-12,11,d,n-2046,4,8,4,218,Conostegia xalapensis,Conastegia_xalapensis,22,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Sep-07,11,d,n-287,125,8.2,125,218.2,Conostegia xalapensis,Conastegia_xalapensis,13,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Sep-07,11,d,n-288,143.5,8.2,143.5,218.2,Conostegia xalapensis,Conastegia_xalapensis,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7773,jorge,9 septiembre 2004,36,d,7801,23.3,8.6,-23.3,218.6,Conostegia xalapensis,Conastegia_xalapensis,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2758,jorge,23 junio 04,11,d,2734,136.3,8.7,136.3,218.7,Conostegia xalapensis,Conastegia_xalapensis,14,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2708,jorge,23 junio 04,11,d,2752,40.5,9,40.5,219,Conostegia xalapensis,Conastegia_xalapensis,65.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2720,jorge,23 junio 04,11,d,2720,2,9.4,2,219.4,Conostegia xalapensis,Conastegia_xalapensis,33,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7935,jorge,9 septiembre 2004,37,i,7963,93.6,7.9,-93.6,222.1,conostegia xalapensis,Conastegia_xalapensis,12,0,0,0,0,0,0,0,1,2,3,4,5,0,no,
3028,jorge,28-Jun-04,12,i,3036,1.6,5.5,1.6,224.5,Conostegia xalapensis,Conastegia_xalapensis,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3041,jorge,28-Jun-04,12,i,3049,39.6,5.3,39.6,224.7,Conostegia xalapensis,Conastegia_xalapensis,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Sep-07,12,i,n-317,2.5,3.5,2.5,226.5,Conostegia xalapensis,Conastegia_xalapensis,18,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2915,jorge,28-Jun-04,12,i,2923,403.4,3.2,403.4,226.8,Conostegia xalapensis,Conastegia_xalapensis,33.8,0,1,2,0,0,0,1,0,0,0,0,0,0,no,
no_rec,gus,1-Sep-07,12,i,n-316,0,3,0,227,Conostegia xalapensis,Conastegia_xalapensis,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2917,jorge,28-Jun-04,12,i,2925,408,2.6,408,227.4,Conostegia xalapensis,Conastegia_xalapensis,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7919,jorge,9 septiembre 2004,37,i,7955,49.6,1.9,-49.6,228.1,conostegia xalapensis,Conastegia_xalapensis,52,0,0,0,1,2,3,4,5,6,7,8,9,10,no,
2916,jorge,28-Jun-04,12,i,2924,405.1,1.8,405.1,228.2,Conostegia xalapensis,Conastegia_xalapensis,14.9,0,1,0,0,0,0,1,0,0,0,0,0,0,no,
2936,jorge,28-Jun-04,12,i,2944,493.4,1.3,493.4,228.7,Conostegia xalapensis,Conastegia_xalapensis,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2919,jorge,28-Jun-04,12,i,2927,410.8,1.2,410.8,228.8,Conostegia xalapensis,Conastegia_xalapensis,31.6,1,2,3,4,5,6,7,0,0,0,0,0,0,no,
2918,jorge,28-Jun-04,12,i,2926,409.5,1,409.5,229,Conostegia xalapensis,Conastegia_xalapensis,25.4,0,1,2,3,4,5,6,0,0,0,0,0,0,no,
2928,jorge,28-Jun-04,12,i,2936,448.9,0.8,448.9,229.2,Conostegia xalapensis,Conastegia_xalapensis,46.9,1,2,3,4,5,6,7,8,9,0,0,0,0,no,
7979,jorge,9 septiembre 2004,37,d,9,175.6,0.3,-175.6,230.3,conostegia xalapensis,Conastegia_xalapensis,10,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Sep-07,12,d,n-315,391,0.5,391,230.5,Conostegia xalapensis,Conastegia_xalapensis,28,0,0,0,0,0,0,0,0,1,2,0,0,0,no,
3116,jorge,28-Jun-04,12,d,3124,108.2,1.7,108.2,231.7,Conostegia xalapensis,Conastegia_xalapensis,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7895,jorge,9 septiembre 2004,37,d,7869,2.5,2.2,-2.5,232.2,conostegia xalapensis,Conastegia_xalapensis,12,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2959,jorge,28-Jun-04,12,d,2967,426,2.8,426,232.8,Conostegia xalapensis,Conastegia_xalapensis,76.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Sep-07,12,d,n-323,366,3.5,366,233.5,Conostegia xalapensis,Conastegia_xalapensis,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7900,jorge,9 septiembre 2004,37,d,7867,7.4,3.6,-7.4,233.6,conostegia xalapensis,Conastegia_xalapensis,11,0,1,2,3,0,0,0,0,0,0,0,0,0,no,
2960,jorge,28-Jun-04,12,d,2968,418,4,418,234,Conostegia xalapensis,Conastegia_xalapensis,51.8,0,0,0,1,2,3,4,0,0,0,0,0,1,no,
2954,jorge,28-Jun-04,12,d,2962,427.8,4.2,427.8,234.2,Conostegia xalapensis,Conastegia_xalapensis,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2956,jorge,28-Jun-04,12,d,2964,426.7,5.1,426.7,235.1,Conostegia xalapensis,Conastegia_xalapensis,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
7915,jorge,9 septiembre 2004,37,d,7880,56.5,5.3,-56.5,235.3,conostegia xalapensis,Conastegia_xalapensis,54,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3073,jorge,28-Jun-04,12,d,3081,7.7,6.2,7.7,236.2,Conostegia xalapensis,Conastegia_xalapensis,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8002,jorge,9 septiembre 2004,37,d,31,226.3,6.5,-226.3,236.5,conostegia xalapensis,Conastegia_xalapensis,13,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3101,jorge,28-Jun-04,12,d,3109,171.2,7.7,171.2,237.7,Conostegia xalapensis,Conastegia_xalapensis,84.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3000,jorge,28-Jun-04,12,d,3008,331.2,7.8,331.2,237.8,Conostegia xalapensis,Conastegia_xalapensis,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3304,jorge,29-Jun-04,13,i,3314,157.3,9.7,157.3,240.3,Conostegia xalapensis,Conastegia_xalapensis,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,25 de abril 2012,38,i,n-2217,172,9,-172,241,conostegia xalapensis,Conastegia_xalapensis,18,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,7-Dec,38,i,n-651,143,8.5,-143,241.5,conostegia xalapensis,Conastegia_xalapensis,20.9,0,0,0,0,0,0,0,1,2,3,4,5,6,no,
no_rec,gus,1-Sep-07,13,i,n-345,7,8,7,242,Conostegia xalapensis,Conastegia_xalapensis,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3250,jorge,29-Jun-04,13,i,3260,22,4.9,22,245.1,Conostegia xalapensis,Conastegia_xalapensis,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3302,jorge,29-Jun-04,13,i,3312,149.5,3.5,149.5,246.5,Conostegia xalapensis,Conastegia_xalapensis,24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,7-Dec,38,i,n-652,89,2.5,-89,247.5,conostegia xalapensis,Conastegia_xalapensis,19.5,0,0,0,0,0,0,0,1,2,3,4,5,6,no,
8103,jorge,14 septiembre 2004,38,i,138,170.6,2.4,-170.6,247.6,conostegia xalapensis,Conastegia_xalapensis,79,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3184,jorge,29-Jun-04,13,i,3194,393.6,2,393.6,248,Conostegia xalapensis,Conastegia_xalapensis,80.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,29-Nov-12,13,i,n-2356,220,1,220,249,Conostegia xalapensis,Conastegia_xalapensis,22.5,0,0,0,0,0,0,0,0,0,0,1,2,3,no,
3185,jorge,29-Jun-04,13,d,3195,394.1,1,394.1,251,Conostegia xalapensis,Conastegia_xalapensis,81.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8038,jorge,14 septiembre 2004,38,d,55,22.2,2.7,-22.2,252.7,conostegia xalapensis,Conastegia_xalapensis,21.1,0,0,0,0,0,0,0,1,2,3,0,0,0,no,
3336,jorge,29-Jun-04,13,d,3346,116.4,3.4,116.4,253.4,Conostegia xalapensis,Conastegia_xalapensis,36.9,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8037,jorge,14 septiembre 2004,38,d,53,18.8,3.7,-18.8,253.7,conostegia xalapensis,Conastegia_xalapensis,13,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8125,jorge,14 septiembre 2004,38,d,92,215.7,5.6,-215.7,255.6,conostegia xalapensis,Conastegia_xalapensis,78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3187,jorge,29-Jun-04,13,d,3197,393.4,7.4,393.4,257.4,Conostegia xalapensis,Conastegia_xalapensis,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8031,jorge,14 septiembre 2004,38,d,49,15.4,8.1,-15.4,258.1,conostegia xalapensis,Conastegia_xalapensis,78.5,0,0,0,0,0,0,0,0,0,1,2,3,4,no,
3216,jorge,29-Jun-04,13,d,3226,395.3,8.5,395.3,258.5,Conostegia xalapensis,Conastegia_xalapensis,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,1-Sep-07,13,d,n-334,386,10,386,260,Conostegia xalapensis,Conastegia_xalapensis,20,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
